,project,package,class,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
310,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,EhCache2CacheMeterBinderProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
311,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,EhCache2CacheMeterBinderProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
312,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,HazelcastCacheMeterBinderProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
313,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,HazelcastCacheMeterBinderProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
314,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,JCacheCacheMeterBinderProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
315,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,JCacheCacheMeterBinderProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
316,spring-boot-actuator,org.springframework.boot.actuate.cache,NonUniqueCacheException,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",3
317,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,RedisCacheMeterBinderProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
318,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,RedisCacheMeterBinderProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
319,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,RedisCacheMetrics,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
320,spring-boot-actuator,org.springframework.boot.actuate.metrics.cache,RedisCacheMetricsTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
321,spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraDriverHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
322,spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraDriverHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
323,spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraDriverReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
324,spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraDriverReactiveHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
325,spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
326,spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
327,spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
328,spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraReactiveHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
329,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,DefaultRestTemplateExchangeTagsProvider,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
330,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,DefaultWebClientExchangeTagsProvider,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
331,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,DefaultWebClientExchangeTagsProviderTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
332,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,MetricsClientHttpRequestInterceptor,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
333,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,MetricsRestTemplateCustomizer,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
334,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,MetricsRestTemplateCustomizerTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
335,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientCustomizer,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
336,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientCustomizerTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
337,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientFilterFunction,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
338,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientFilterFunctionTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
339,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,RestTemplateExchangeTags,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
340,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,RestTemplateExchangeTagsProvider,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
341,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,RestTemplateExchangeTagsTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
342,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,WebClientExchangeTags,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
343,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,WebClientExchangeTagsProvider,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",3,EXTRACT_INTERFACE,1
344,spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,WebClientExchangeTagsTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
345,spring-boot-actuator,org.springframework.boot.actuate.context,ShutdownEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",4,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",3
346,spring-boot-actuator,org.springframework.boot.actuate.context,ShutdownEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
347,spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoke.convert,ConversionServiceParameterValueMapper,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
348,spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoke.convert,ConversionServiceParameterValueMapperTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
349,spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoke.convert,IsoOffsetDateTimeConverter,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
350,spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoke.convert,IsoOffsetDateTimeConverterTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
351,spring-boot-actuator,org.springframework.boot.actuate.couchbase,CouchbaseHealth,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
352,spring-boot-actuator,org.springframework.boot.actuate.couchbase,CouchbaseHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
353,spring-boot-actuator,org.springframework.boot.actuate.couchbase,CouchbaseHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
354,spring-boot-actuator,org.springframework.boot.actuate.couchbase,CouchbaseReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
355,spring-boot-actuator,org.springframework.boot.actuate.couchbase,CouchbaseReactiveHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
356,spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
357,spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchReactiveHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
358,spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchRestHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
359,spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchRestHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
360,spring-boot-actuator,org.springframework.boot.actuate.endpoint,AbstractExposableEndpoint,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",4
361,spring-boot-actuator,org.springframework.boot.actuate.endpoint,EndpointIdTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
362,spring-boot-actuator,org.springframework.boot.actuate.endpoint,EndpointsSupplier,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
363,spring-boot-actuator,org.springframework.boot.actuate.endpoint,InvalidEndpointRequestException,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
364,spring-boot-actuator,org.springframework.boot.actuate.endpoint,InvocationContext,ExtractInterface,"CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE",33,"CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",18
365,spring-boot-actuator,org.springframework.boot.actuate.endpoint,InvocationContextTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
366,spring-boot-actuator,org.springframework.boot.actuate.endpoint,OperationType,ExtractInterface,"CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",4,"EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",4
367,spring-boot-actuator,org.springframework.boot.actuate.endpoint,Sanitizer,ExtractInterface,"CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,EXTRACT_INTERFACE",15,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",4
368,spring-boot-actuator,org.springframework.boot.actuate.endpoint,SanitizerTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
369,spring-boot-actuator,org.springframework.boot.actuate.endpoint,SecurityContext,ExtractInterface,"CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE",2,"CHANGE_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
370,spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_RETURN_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE",11,"PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,EXTRACT_INTERFACE,CHANGE_SIGNATURE_METHOD",8
371,spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
372,spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpointWebExtension,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",3,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
373,spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpointWebIntegrationTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
374,spring-boot-actuator,org.springframework.boot.actuate.flyway,FlywayEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",3,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
375,spring-boot-actuator,org.springframework.boot.actuate.flyway,FlywayEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
376,spring-boot-actuator,org.springframework.boot.actuate.hazelcast,Hazelcast3HazelcastHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
377,spring-boot-actuator,org.springframework.boot.actuate.hazelcast,HazelcastHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
378,spring-boot-actuator,org.springframework.boot.actuate.hazelcast,HazelcastHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
379,spring-boot-actuator,org.springframework.boot.actuate.health,AbstractReactiveHealthIndicator,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
380,spring-boot-actuator,org.springframework.boot.actuate.health,CompositeHealthContributorMapAdapter,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
381,spring-boot-actuator,org.springframework.boot.actuate.health,CompositeHealthContributorReactiveAdapter,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",3
382,spring-boot-actuator,org.springframework.boot.actuate.health,CompositeHealthContributorReactiveAdapterTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
383,spring-boot-actuator,org.springframework.boot.actuate.health,CompositeHealthContributorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
384,spring-boot-actuator,org.springframework.boot.actuate.health,CompositeHealthTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
385,spring-boot-actuator,org.springframework.boot.actuate.health,CompositeReactiveHealthContributorMapAdapter,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
386,spring-boot-actuator,org.springframework.boot.actuate.health,CompositeReactiveHealthContributorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
387,spring-boot-actuator,org.springframework.boot.actuate.health,DefaultContributorRegistry,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",5
388,spring-boot-actuator,org.springframework.boot.actuate.health,DefaultContributorRegistryTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
389,spring-boot-actuator,org.springframework.boot.actuate.health,DefaultHealthContributorRegistry,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
390,spring-boot-actuator,org.springframework.boot.actuate.health,DefaultReactiveHealthContributorRegistry,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
391,spring-boot-actuator,org.springframework.boot.actuate.health,HealthContributorNameFactory,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
392,spring-boot-actuator,org.springframework.boot.actuate.health,HealthContributorNameFactoryTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
393,spring-boot-actuator,org.springframework.boot.actuate.health,HealthEndpoint,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_PARAMETER_TYPE,EXTRACT_INTERFACE",9,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",4
394,spring-boot-actuator,org.springframework.boot.actuate.health,HealthEndpointGroups,ExtractInterface,"CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",4,EXTRACT_INTERFACE,1
395,spring-boot-actuator,org.springframework.boot.actuate.health,HealthEndpointGroupsTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
396,spring-boot-actuator,org.springframework.boot.actuate.health,HealthEndpointSupportTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
397,spring-boot-actuator,org.springframework.boot.actuate.health,HealthEndpointTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
398,spring-boot-actuator,org.springframework.boot.actuate.health,HealthEndpointWebExtension,ExtractInterface,"CHANGE_PARAMETER_TYPE,CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",9,"CHANGE_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",6
399,spring-boot-actuator,org.springframework.boot.actuate.health,HealthEndpointWebExtensionTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
400,spring-boot-actuator,org.springframework.boot.actuate.health,HealthEndpointWebIntegrationTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
401,spring-boot-actuator,org.springframework.boot.actuate.health,HealthIndicatorReactiveAdapter,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
402,spring-boot-actuator,org.springframework.boot.actuate.health,HealthIndicatorReactiveAdapterTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
403,spring-boot-actuator,org.springframework.boot.actuate.health,HealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
404,spring-boot-actuator,org.springframework.boot.actuate.health,HealthTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
405,spring-boot-actuator,org.springframework.boot.actuate.health,NamedContributorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
406,spring-boot-actuator,org.springframework.boot.actuate.health,NamedContributorsMapAdapter,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",3
407,spring-boot-actuator,org.springframework.boot.actuate.health,NamedContributorsMapAdapterTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
408,spring-boot-actuator,org.springframework.boot.actuate.health,PingHealthIndicator,ExtractInterface,"CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",2,EXTRACT_INTERFACE,1
409,spring-boot-actuator,org.springframework.boot.actuate.health,PingHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
410,spring-boot-actuator,org.springframework.boot.actuate.health,ReactiveHealthContributorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
411,spring-boot-actuator,org.springframework.boot.actuate.health,ReactiveHealthEndpointWebExtension,ExtractInterface,"CHANGE_ATTRIBUTE_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_PARAMETER_TYPE,CHANGE_RETURN_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_VARIABLE_TYPE,CHANGE_RETURN_TYPE,CHANGE_RETURN_TYPE,EXTRACT_INTERFACE",9,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD,CHANGE_SIGNATURE_METHOD",6
412,spring-boot-actuator,org.springframework.boot.actuate.health,ReactiveHealthEndpointWebExtensionTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
413,spring-boot-actuator,org.springframework.boot.actuate.health,ReactiveHealthIndicatorImplementationTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
414,spring-boot-actuator,org.springframework.boot.actuate.health,ReactiveHealthIndicatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
415,spring-boot-actuator,org.springframework.boot.actuate.health,SimpleHttpCodeStatusMapper,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
416,spring-boot-actuator,org.springframework.boot.actuate.health,SimpleHttpCodeStatusMapperTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
417,spring-boot-actuator,org.springframework.boot.actuate.health,SimpleStatusAggregator,ExtractInterface,EXTRACT_INTERFACE,1,"EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD",2
418,spring-boot-actuator,org.springframework.boot.actuate.health,SimpleStatusAggregatorTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
419,spring-boot-actuator,org.springframework.boot.actuate.health,StatusTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
420,spring-boot-actuator,org.springframework.boot.actuate.health,SystemHealth,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE",2
421,spring-boot-actuator,org.springframework.boot.actuate.health,SystemHealthTests,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
422,spring-boot-actuator,org.springframework.boot.actuate.health,TestHealthEndpointGroup,ExtractInterface,EXTRACT_INTERFACE,1,"PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD,EXTRACT_INTERFACE,PULL_UP_SIGNATURE_METHOD,PULL_UP_SIGNATURE_METHOD",6
423,spring-boot-actuator,org.springframework.boot.actuate.endpoint.http,ActuatorMediaType,ExtractInterface,EXTRACT_INTERFACE,1,EXTRACT_INTERFACE,1
