project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
google-maps-services-java,com.google.maps,NearbySearchRequest,type#QPlaceType,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,NearbySearchRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,OkHttpRequestHandler,handle#QString;QString;QString;QString;QClassQR;QFieldNamingPolicy;J;QInteger;QExceptionsAllowedToRetry;QRequestMetrics,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps,OkHttpRequestHandler,handlePost#QString;QString;QString;QString;QString;QClassQR;QFieldNamingPolicy;J;QInteger;QExceptionsAllowedToRetry;QRequestMetrics,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
google-maps-services-java,com.google.maps,PendingResultBase,cancel#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,PhotoRequest,maxHeight#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PhotoRequest,maxWidth#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PhotoRequest,photoReference#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PhotoRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,components#QComponentFilter,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,input#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,offset#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,origin#QLatLng,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,radius#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,sessionToken#QSessionToken,MoveMethod,NA,0,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,strictBounds#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,type#QPlaceAutocompleteType,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,types#QPlaceAutocompleteType,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceAutocompleteRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceDetailsRequest,fields#QFieldMask,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceDetailsRequest,placeId#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceDetailsRequest,region#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceDetailsRequest,sessionToken#QPlaceAutocompleteRequest.SessionToken,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,PlaceDetailsRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,QueryAutocompleteRequest,input#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,QueryAutocompleteRequest,location#QLatLng,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,QueryAutocompleteRequest,offset#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,QueryAutocompleteRequest,radius#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,QueryAutocompleteRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,center#QLatLng,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,center#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,format#QImageFormat,MoveMethod,NA,0,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,maptype#QStaticMapType,MoveMethod,NA,0,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,markers#QMarkers,MoveMethod,NA,0,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,path#QPath,MoveMethod,NA,0,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,path#QEncodedPolyline,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,region#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,scale#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,size#QSize,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,visible#QLatLng,MoveMethod,NA,0,MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,visible#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,StaticMapsRequest,zoom#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,name#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,openNow#Z,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,pageToken#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,query#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,radius#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,region#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps,TextSearchRequest,validateRequest#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,AutocompletePrediction,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,Bounds,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,DirectionsLeg,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,DirectionsRoute,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,DirectionsStep,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,DistanceMatrixElement,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,ElevationResult,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,GeocodingResult,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,GeolocationResult,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,Geometry,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,PlaceDetails,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,PlacesSearchResult,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,SnappedPoint,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,StopDetails,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,TransitDetails,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.model,TransitLine,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,acquire#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,canAcquire#J;J,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,getRate#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,mutex#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,reserve#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,reserveAndGetWaitLength#I;J,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,tryAcquire#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,tryAcquire#I,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,tryAcquire#J;QTimeUnit,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,RateLimiter,tryAcquire#I;J;QTimeUnit,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,INTERNAL_MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,elapsed#QTimeUnit,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,elapsedNanos#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,isRunning#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,reset#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,start#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,stop#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
google-maps-services-java,com.google.maps.internal.ratelimiter,Stopwatch,toString#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.amqp,RabbitHealthIndicator,doHealthCheck#QHealth.Builder,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,AbstractDiscoveredEndpoint,appendFields#QToStringCreator,MoveMethod,NA,0,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,AbstractDiscoveredOperation,getType#,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,AbstractDiscoveredOperation,invoke#QInvocationContext,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,ControllerEndpointDiscoverer,createOperation#QEndpointId;QDiscoveredOperationMethod;QOperationInvoker,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,DiscoveredServletEndpoint,getEndpointServlet#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,DiscoveredServletEndpoint,getRootPath#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,DiscoveredWebOperation,appendFields#QToStringCreator,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,DiscoveredWebOperation,getBlocking#QMethod,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,DiscoveredWebOperation,getId#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,DiscoveredWebOperation,getRequestPredicate#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,DiscoveredWebOperation,isBlocking#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isEndpointTypeExposed#QClass,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isExtensionExposed#QObject,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.annotation,EndpointDiscoverer,isExtensionTypeExposed#QClass,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,RequestPredicateFactory,consumesRequestBody#QMethod,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,RequestPredicateFactory,determineHttpMethod#QOperationType,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,RequestPredicateFactory,getAllRemainingPathSegmentsParameter#QParameter,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,RequestPredicateFactory,getConsumes#QWebEndpointHttpMethod;QMethod,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,RequestPredicateFactory,getPath#QString;QParameter;Z,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,RequestPredicateFactory,getProduces#QDiscoveredOperationMethod;QMethod,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,RequestPredicateFactory,producesResource#QMethod,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.web.annotation,ServletEndpointDiscoverer,createOperation#QEndpointId;QDiscoveredOperationMethod;QOperationInvoker,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.audit,AuditEventsEndpoint,getInstant#QOffsetDateTime,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.audit,InMemoryAuditEventRepository,add#QAuditEvent,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.audit,InMemoryAuditEventRepository,isMatch#QString;QInstant;QString;QAuditEvent,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.availability,LivenessStateHealthIndicator,getState#QApplicationAvailability,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.availability,ReadinessStateHealthIndicator,getState#QApplicationAvailability,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.cache,CachesEndpointWebExtension,clearCache#QString;QString,MoveMethod,"REMOVE_PARAMETER_ANNOTATION,REMOVE_PARAMETER_ANNOTATION,ADD_PARAMETER,MOVE_METHOD",4,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoker.cache,CachingOperationInvoker,getTimeToLive#,MoveMethod,"ADD_PARAMETER,PULL_UP_METHOD",-2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoker.cache,CachingOperationInvoker,hasInput#QInvocationContext,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraDriverHealthIndicator,doHealthCheck#QHealth.Builder,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.cassandra,CassandraDriverReactiveHealthIndicator,doHealthCheck#QHealth.Builder,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,MetricsClientHttpRequestInterceptor,createUriTemplateHandler#QUriTemplateHandler,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,MetricsClientHttpRequestInterceptor,getTimeBuilder#QHttpRequest;QClientHttpResponse,MoveMethod,NA,0,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,MetricsClientHttpRequestInterceptor,intercept#QHttpRequest;B;QClientHttpRequestExecution,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.metrics.web.client,MetricsRestTemplateCustomizer,customize#QRestTemplate,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientCustomizer,customize#QWebClient.Builder,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientFilterFunction,getStartTime#QContextView,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientFilterFunction,instrumentResponse#QClientRequest;QMonoQClientResponse,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.metrics.web.reactive.client,MetricsWebClientFilterFunction,recordTimer#QIterableQTag;QLong,MoveMethod,NA,0,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.endpoint.invoke.convert,ConversionServiceParameterValueMapper,mapParameterValue#QOperationParameter;QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchReactiveHealthIndicator,doHealthCheck#QHealth.Builder,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchReactiveHealthIndicator,doHealthCheck#QHealth.Builder;QClientResponse,MoveMethod,NA,0,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchReactiveHealthIndicator,getHealth#QHealth.Builder;QMapQStringQObject,MoveMethod,"REMOVE_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchReactiveHealthIndicator,getHealth#QHealth.Builder;QWebClient,MoveMethod,"RENAME_PARAMETER,CHANGE_PARAMETER_TYPE,MOVE_METHOD",3,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchRestHealthIndicator,doHealthCheck#QHealth.Builder,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.elasticsearch,ElasticsearchRestHealthIndicator,doHealthCheck#QHealth.Builder;QString,MoveMethod,NA,0,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpoint,environment#QString,MoveMethod,"REMOVE_PARAMETER_ANNOTATION,ADD_PARAMETER,MOVE_METHOD",3,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpoint,environmentEntry#QString,MoveMethod,"REMOVE_PARAMETER_ANNOTATION,ADD_PARAMETER,MOVE_METHOD",3,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpoint,getPropertySourceDescriptors#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpoint,getPropertySources#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpoint,getPropertySourcesAsMap#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpoint,getPropertySummaryDescriptor#QMapQStringQPropertyValueDescriptor,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpoint,sanitize#QString;QObject,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpoint,setKeysToSanitize#QString,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.env,EnvironmentEndpointWebExtension,environmentEntry#QString,MoveMethod,"REMOVE_PARAMETER_ANNOTATION,ADD_PARAMETER,MOVE_METHOD",3,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.hazelcast,HazelcastHealthIndicator,doHealthCheck#QHealth.Builder,MoveMethod,NA,0,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.health,CompositeHealth,getDetails#,MoveMethod,"ADD_PARAMETER,MOVE_METHOD",2,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.health,CompositeHealth,getStatus#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
spring-boot-actuator,org.springframework.boot.actuate.health,CompositeHealth,sort#QMapQStringQHealthComponent,MoveMethod,MOVE_METHOD,1,MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.health,CompositeHealthContributorReactiveAdapter,getContributor#QString,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.health,Health,equals#QObject,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,EXTRACT_MOVE_METHOD,1
spring-boot-actuator,org.springframework.boot.actuate.health,Health,getStatus#,MoveMethod,EXTRACT_AND_MOVE_METHOD,1,NA,0
