project,package,class,method,refactoring,rminer.output,rminer.count,refdiff.output,refdiff.count
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getAddedAndExtractedOperationsInCommonClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getAddedAttributesInCommonClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getAddedClass#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getAddedGeneralizations#,RenameMethod,RENAME_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getAddedOperationsInCommonClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getAddedOperationsInMovedAndRenamedClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getAddedRealizations#,RenameMethod,RENAME_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getMoveClassRefactorings#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getOperationBodyMappersInCommonClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getOperationBodyMappersInMovedAndRenamedClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRefactorings#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedClass#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedAttributesInCommonClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedOperationsInCommonClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedOperationsInCommonMovedRenamedClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRemovedAndInlinedOperationsInCommonClasses#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getRenameClassRefactorings#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiff#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiff#QUMLType,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiffWithAttribute#QReplacement,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiffWithExistingAttributeAfter#QReplacement,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,getUMLClassDiffWithNewAttributeAfter#QReplacement,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,identifyConvertAnonymousClassToTypeRefactorings#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,identifyExtractClassRefactorings#QList+QUMLClassBaseDiff,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,identifyExtractSuperclassRefactorings#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,inferMethodSignatureRelatedRefactorings#QUMLClassBaseDiff;QSetQRefactoring,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,inferRefactoringsFromMatchingMappers#QListQUMLOperationBodyMapper;QUMLOperationDiff;QSetQRefactoring,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,initializerContainsTypeLiteral#QUMLAttribute;QUMLAttribute,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,innerClassWithTheSameName#QUMLClass;QUMLClass,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,invocationMatchesWithAddedOperation#QOperationInvocation;QMapQStringQUMLType;QListQOperationInvocation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,isMovedClass#QUMLClass,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,isNumeric#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,isRenamedClass#QUMLClass,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,isSourcePackageDeleted#QRenamePackageRefactoring,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,isSubclassOf#QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,isSubclassOf#QString;QString;QSetQString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,looksLikeAddedClass#QUMLType,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,looksLikeRemovedClass#QUMLType,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,looksLikeSameType#QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,mappedElementsMoreThanNonMappedT1AndT2#I;QUMLOperationBodyMapper,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,moveAndInlineMatchCondition#QUMLOperationBodyMapper;QUMLOperationBodyMapper,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,movedAndRenamedMethodSignature#QUMLOperation;QUMLOperation;QUMLOperationBodyMapper,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,movedMethodSignature#QUMLOperation;QUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,outerClassMovedOrRenamed#QUMLClass,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,processAddedGeneralization#QUMLClass;QSetQUMLClass;QUMLGeneralization,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,processCandidates#QListQMoveAttributeRefactoring;QListQMoveAttributeRefactoring,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,processPairOfAttributes#QUMLAttribute;QUMLAttribute,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,refactoringListContainsAnotherMoveRefactoringWithTheSameOperations#QUMLOperation;QUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,reportAddedClass#QUMLClass,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,reportAddedGeneralization#QUMLGeneralization,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,reportAddedRealization#QUMLRealization,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,reportRemovedClass#QUMLClass,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,reportRemovedGeneralization#QUMLGeneralization,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,reportRemovedRealization#QUMLRealization,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,sameSourceAndTargetClass#QListQUMLOperationBodyMapper,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,sourceClassImportsSuperclassOfTargetClass#QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,sourceClassImportsTargetClass#QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,targetClassImportsSourceClass#QString;QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,topLevelOrSameOuterClass#QUMLClass;QUMLClass,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLModelDiff,typeRenamePatternMap#QSetQRefactoring,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,existsAnotherAddedParameterWithTheSameType#QUMLParameter,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,getAddedOperation#,RenameMethod,RENAME_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,getAddedParameters#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,getParameterDiffList#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,getRefactorings#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,getRemovedOperation#,RenameMethod,RENAME_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,getRemovedParameters#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,inconsistentReplacement#QVariableDeclaration;QVariableDeclaration,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,isEmpty#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,isOperationRenamed#,RenameMethod,RENAME_METHOD,1,NA,0
RefactoringMiner,gr.uom.java.xmi.diff,UMLOperationDiff,updateAddedRemovedParameters#QUMLOperation;QUMLOperation,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLParameterDiff,getAddedParameter#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLParameterDiff,getRemovedParameter#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLParameterDiff,isNameChanged#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLParameterDiff,isQualifiedTypeChanged#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,gr.uom.java.xmi.diff,UMLParameterDiff,isTypeChanged#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,org.refactoringminer,RefactoringMiner,argumentException#,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,org.refactoringminer,RefactoringMiner,commitJSON#QStringBuilder;QString;QString;QListQRefactoring,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,org.refactoringminer,RefactoringMiner,detectAll#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
RefactoringMiner,org.refactoringminer,RefactoringMiner,detectAtCommit#QString,RenameMethod,RENAME_METHOD,1,RENAME_METHOD,1
